order_id,payment_value,payment_type,payment_installments
ORD046104,26006.04,Credit Card,1.0
ORD046105,18244.03,Debit Card,1.0
ORD046106,17735.2,UPI,1.0
ORD046107,7083.52,Cash on Delivery,1.0
ORD046108,3234.26,UPI,1.0
ORD046109,953.98,UPI,1.0
ORD046110,19511.88,UPI,1.0
ORD046111,66649.47,UPI,1.0
ORD046112,56987.38,UPI,1.0
ORD046113,10440.98,Credit Card,1.0
ORD046114,93773.62,UPI,1.0
ORD046115,,,1.0
ORD046116,32055.66,Debit Card,1.0
ORD046117,86165.44,UPI,1.0
ORD046118,37307.42,UPI,1.0
ORD046119,46525.1,UPI,1.0
ORD046120,41188.56,UPI,1.0
ORD046121,11785.73,Net Banking,
ORD046122,48663.07,Credit Card,1.0
ORD046123,8053.98,Net Banking,1.0
ORD046124,31937.01,UPI,1.0
ORD046125,152780.24,Wallet,
ORD046126,27501.33,Cash on Delivery,1.0
ORD046127,26426.44,Debit Card,1.0
ORD046128,71082.08,UPI,1.0
ORD046129,18572.57,Cash on Delivery,1.0
ORD046130,56810.4,Debit Card,1.0
ORD046131,60719.82,UPI,1.0
ORD046132,82033.59,Credit Card,1.0
ORD046133,30794.64,Debit Card,1.0
ORD046134,63014.12,UPI,1.0
ORD046135,19475.96,Debit Card,1.0
ORD046136,49008.84,Net Banking,1.0
ORD046137,8359.32,UPI,1.0
ORD046138,23080.86,Debit Card,1.0
ORD046139,45651.0,UPI,1.0
ORD046140,34078.5,Credit Card,1.0
ORD046141,37888.02,UPI,1.0
ORD046142,50982.81,Debit Card,1.0
ORD046143,51710.86,UPI,1.0
ORD046144,56433.09,Net Banking,1.0
ORD046145,27107.55,UPI,1.0
ORD046146,63738.92,UPI,1.0
ORD046147,14804.82,Net Banking,1.0
ORD046148,16598.8,Cash on Delivery,1.0
ORD046149,40706.14,,1.0
ORD046150,10467.98,UPI,1.0
ORD046151,39653.49,Debit Card,1.0
ORD046152,39895.13,Cash on Delivery,1.0
ORD046153,43154.29,UPI,1.0
ORD046154,1690.81,Debit Card,1.0
ORD046155,57954.84,Debit Card,1.0
ORD046156,20837.25,Credit Card,1.0
ORD046157,30046.28,Credit Card,1.0
ORD046158,30114.39,UPI,1.0
ORD046159,22100.99,UPI,1.0
ORD046160,54849.0,Cash on Delivery,1.0
ORD046161,25971.19,Debit Card,1.0
ORD046162,8392.69,Credit Card,1.0
ORD046163,71751.2,Debit Card,1.0
ORD046164,91096.21,UPI,1.0
ORD046165,5616.96,UPI,1.0
ORD046166,80787.56,Cash on Delivery,1.0
ORD046167,62679.77,UPI,1.0
ORD046168,68640.14,Credit Card,1.0
ORD046169,14375.28,,1.0
ORD046170,59867.24,UPI,1.0
ORD046171,19685.72,UPI,1.0
ORD046172,40999.46,EMI,9.0
ORD046173,19669.12,UPI,1.0
ORD046174,35961.52,UPI,1.0
ORD046175,1718.73,Debit Card,1.0
ORD046176,8949.92,UPI,1.0
ORD046177,34610.7,UPI,1.0
ORD046178,13163.14,UPI,1.0
ORD046179,44383.58,Debit Card,1.0
ORD046180,52833.12,UPI,1.0
ORD046181,23333.5,,1.0
ORD046182,26716.08,Wallet,1.0
ORD046183,14277.42,Wallet,1.0
ORD046184,56080.6,Debit Card,1.0
ORD046185,90425.59,Cash on Delivery,1.0
ORD046186,60682.34,Net Banking,1.0
ORD046187,106043.19,UPI,1.0
ORD046188,6026.92,Debit Card,1.0
ORD046189,1438.62,UPI,1.0
ORD046190,65126.78,Credit Card,1.0
ORD046191,30720.33,Debit Card,1.0
ORD046192,61237.98,Debit Card,1.0
ORD046193,6376.48,Debit Card,1.0
ORD046194,33461.43,Credit Card,1.0
ORD046195,6079.26,Cash on Delivery,1.0
ORD046196,307.2,Debit Card,1.0
ORD046197,43474.9,UPI,1.0
ORD046198,55360.13,Cash on Delivery,1.0
ORD046199,14202.97,UPI,1.0
ORD046200,68725.01,UPI,1.0
ORD046201,6545.41,Net Banking,1.0
ORD046202,33253.17,Net Banking,1.0
ORD046203,23284.28,,1.0
ORD046204,6519.79,Debit Card,1.0
ORD046205,25643.48,Debit Card,1.0
ORD046206,6348.98,,1.0
ORD046207,13264.82,EMI,9.0
ORD046208,23921.01,,1.0
ORD046209,20094.88,UPI,1.0
ORD046210,47033.42,Credit Card,1.0
ORD046211,8914.36,UPI,1.0
ORD046212,63875.05,Debit Card,1.0
ORD046213,12612.84,UPI,1.0
ORD046214,99734.84,Credit Card,1.0
ORD046215,19997.94,UPI,1.0
ORD046216,19059.59,Cash on Delivery,1.0
ORD046217,16722.37,Cash on Delivery,1.0
ORD046218,4274.05,UPI,1.0
ORD046219,9119.42,UPI,1.0
ORD046220,9430.83,Cash on Delivery,1.0
ORD046221,41548.64,UPI,1.0
ORD046222,28362.76,Debit Card,1.0
ORD046223,,UPI,1.0
ORD046224,27216.34,Cash on Delivery,1.0
ORD046225,9197.56,Cash on Delivery,1.0
ORD046226,42163.78,Debit Card,1.0
ORD046227,14351.07,Debit Card,1.0
ORD046228,33597.48,Credit Card,1.0
ORD046229,14333.69,UPI,1.0
ORD046230,47588.44,UPI,1.0
ORD046231,45701.7,UPI,1.0
ORD046232,14845.76,EMI,3.0
ORD046233,69321.28,Cash on Delivery,1.0
ORD046234,42267.72,Debit Card,1.0
ORD046235,36929.23,UPI,1.0
ORD046236,1331.06,UPI,1.0
ORD046237,41111.84,Credit Card,1.0
ORD046238,6494.1,Cash on Delivery,1.0
ORD046239,31457.27,UPI,1.0
ORD046240,55129.12,UPI,1.0
ORD046241,43331.45,UPI,1.0
ORD046242,35206.99,Debit Card,1.0
ORD046243,5398.62,UPI,1.0
ORD046244,,UPI,1.0
ORD046245,103143.4,UPI,1.0
ORD046246,10974.46,Debit Card,1.0
ORD046247,36003.06,EMI,12.0
ORD046248,68664.0,UPI,1.0
ORD046249,45909.54,Cash on Delivery,1.0
ORD046250,107114.29,UPI,1.0
ORD046251,67086.58,Debit Card,1.0
ORD046252,68724.92,UPI,1.0
ORD046253,45136.0,Credit Card,1.0
ORD046254,23468.6,Net Banking,1.0
ORD046255,79347.73,UPI,1.0
ORD046256,13029.16,UPI,1.0
ORD046257,23459.13,UPI,1.0
ORD046258,57153.14,EMI,6.0
ORD046259,46045.37,UPI,1.0
ORD046260,47867.72,Credit Card,1.0
ORD046261,27800.03,,1.0
ORD046262,37067.16,UPI,1.0
ORD046263,46077.6,EMI,9.0
ORD046264,12218.82,Debit Card,1.0
ORD046265,9506.12,Debit Card,1.0
ORD046266,65292.82,Cash on Delivery,1.0
ORD046267,20521.42,Credit Card,1.0
ORD046268,16114.77,Credit Card,1.0
ORD046269,64184.74,Cash on Delivery,1.0
ORD046270,343743.05,Debit Card,1.0
ORD046271,87385.09,Cash on Delivery,1.0
ORD046272,15128.54,Cash on Delivery,1.0
ORD046273,12051.5,Cash on Delivery,1.0
ORD046274,25437.57,Cash on Delivery,1.0
ORD046275,,Credit Card,1.0
ORD046276,3514.19,UPI,1.0
ORD046277,,Debit Card,1.0
ORD046278,40840.0,Credit Card,1.0
ORD046279,46628.79,UPI,1.0
ORD046280,7208.16,Debit Card,1.0
ORD046281,39994.03,Debit Card,1.0
ORD046282,45067.86,Debit Card,1.0
ORD046283,42654.32,Credit Card,1.0
ORD046284,43638.04,UPI,1.0
ORD046285,70550.92,UPI,1.0
ORD046286,14023.79,Debit Card,1.0
ORD046287,18098.01,Cash on Delivery,1.0
ORD046288,18236.46,EMI,6.0
ORD046289,29078.07,UPI,1.0
ORD046290,2697.08,Credit Card,1.0
ORD046291,48343.76,Debit Card,1.0
ORD046292,351.32,Credit Card,1.0
ORD046293,60002.47,UPI,1.0
ORD046294,45799.14,Cash on Delivery,1.0
ORD046295,2570.82,Credit Card,1.0
ORD046296,91238.28,Wallet,1.0
ORD046297,89724.67,,1.0
ORD046298,23627.83,UPI,1.0
ORD046299,,UPI,1.0
ORD046300,93713.15,UPI,1.0
ORD046301,19733.2,UPI,1.0
ORD046302,,Cash on Delivery,1.0
ORD046303,,Debit Card,1.0
ORD046304,28452.12,Credit Card,1.0
ORD046305,79366.24,UPI,1.0
ORD046306,5112.18,Cash on Delivery,1.0
ORD046307,20036.76,Credit Card,1.0
ORD046308,9304.65,Debit Card,1.0
ORD046309,2894.28,Debit Card,1.0
ORD046310,54434.01,Credit Card,1.0
ORD046311,21165.25,UPI,1.0
ORD046312,82121.69,EMI,9.0
ORD046313,26773.1,UPI,1.0
ORD046314,62612.8,Debit Card,1.0
ORD046315,61236.6,Debit Card,1.0
ORD046316,5182.59,Cash on Delivery,1.0
ORD046317,11444.2,Cash on Delivery,1.0
ORD046318,76684.14,Credit Card,1.0
ORD046319,36759.25,Net Banking,1.0
ORD046320,15339.3,Debit Card,1.0
ORD046321,27578.66,EMI,3.0
ORD046322,5533.2,Credit Card,1.0
ORD046323,902.4,UPI,1.0
ORD046324,38600.22,Net Banking,1.0
ORD046325,3084.82,,1.0
ORD046326,25396.8,UPI,1.0
ORD046327,79030.5,Cash on Delivery,1.0
ORD046328,87695.87,Credit Card,1.0
ORD046329,50963.7,Cash on Delivery,1.0
ORD046330,110119.04,Cash on Delivery,1.0
ORD046331,23901.16,UPI,1.0
ORD046332,28684.84,Cash on Delivery,1.0
ORD046333,37688.46,Debit Card,1.0
ORD046334,43286.44,UPI,1.0
ORD046335,53414.5,UPI,1.0
ORD046336,35055.12,Cash on Delivery,1.0
ORD046337,6904.16,Credit Card,1.0
ORD046338,61784.8,UPI,1.0
ORD046339,46612.56,UPI,1.0
ORD046340,2425.99,Cash on Delivery,1.0
ORD046341,44374.29,Credit Card,1.0
ORD046342,82158.43,Cash on Delivery,1.0
ORD046343,52607.84,UPI,1.0
ORD046344,15244.84,Credit Card,1.0
ORD046345,34317.33,Debit Card,1.0
ORD046346,18687.32,UPI,1.0
ORD046347,30204.07,Cash on Delivery,1.0
ORD046348,47692.4,Credit Card,1.0
ORD046349,65876.89,UPI,1.0
ORD046350,39539.28,Wallet,1.0
ORD046351,71436.23,,1.0
ORD046352,17485.89,Cash on Delivery,1.0
ORD046353,74378.06,Cash on Delivery,1.0
ORD046354,58720.27,EMI,9.0
ORD046355,57193.69,UPI,1.0
ORD046356,11596.07,Debit Card,1.0
ORD046357,7311.75,Cash on Delivery,1.0
ORD046358,67449.11,UPI,1.0
ORD046359,,UPI,1.0
ORD046360,33982.62,EMI,12.0
ORD046361,10389.06,UPI,1.0
ORD046362,22541.44,Cash on Delivery,1.0
ORD046363,8683.52,UPI,1.0
ORD046364,13243.96,UPI,1.0
ORD046365,30969.72,EMI,12.0
ORD046366,59821.6,EMI,6.0
ORD046367,77634.48,Cash on Delivery,1.0
ORD046368,11356.63,Debit Card,1.0
ORD046369,74683.93,UPI,1.0
ORD046370,37987.06,UPI,1.0
ORD046371,18651.28,Debit Card,1.0
ORD046372,44696.1,EMI,12.0
ORD046373,26972.44,UPI,1.0
ORD046374,14770.1,Net Banking,1.0
ORD046375,19573.69,UPI,1.0
ORD046376,61203.36,Credit Card,1.0
ORD046377,18699.28,Debit Card,1.0
ORD046378,77198.74,Debit Card,1.0
ORD046379,64365.39,,1.0
ORD046380,80570.11,Cash on Delivery,1.0
ORD046381,73825.47,UPI,1.0
ORD046382,34800.46,Debit Card,1.0
ORD046383,94886.88,UPI,1.0
ORD046384,12554.85,,1.0
ORD046385,33866.03,Net Banking,1.0
ORD046386,,UPI,1.0
ORD046387,19933.4,,1.0
ORD046388,108930.63,UPI,1.0
ORD046389,59166.95,Wallet,1.0
ORD046390,15472.74,Credit Card,1.0
ORD046391,35969.8,Cash on Delivery,1.0
ORD046392,34400.78,Credit Card,1.0
ORD046393,12142.38,UPI,1.0
ORD046394,15960.5,Wallet,1.0
ORD046395,47014.43,UPI,1.0
ORD046396,2234.23,Credit Card,1.0
ORD046397,4582.92,UPI,1.0
ORD046398,46526.55,Wallet,1.0
ORD046399,29192.82,UPI,1.0
ORD046400,17932.52,EMI,3.0
ORD046401,63566.92,EMI,3.0
ORD046402,9460.8,Net Banking,1.0
ORD046403,129979.15,Debit Card,1.0
ORD046404,20759.88,UPI,1.0
ORD046405,14475.48,UPI,1.0
ORD046406,8714.16,Debit Card,1.0
ORD046407,21421.64,,1.0
ORD046408,37808.15,Debit Card,1.0
ORD046409,7513.96,UPI,1.0
ORD046410,64382.8,UPI,1.0
ORD046411,97798.38,UPI,1.0
ORD046412,7560.4,UPI,1.0
ORD046413,41860.29,Credit Card,1.0
ORD046414,42826.4,Credit Card,1.0
ORD046415,70013.33,Cash on Delivery,1.0
ORD046416,37897.3,Debit Card,1.0
ORD046417,19739.16,Credit Card,1.0
ORD046418,16675.22,UPI,1.0
ORD046419,17510.6,UPI,1.0
ORD046420,22743.84,Cash on Delivery,1.0
ORD046421,20588.12,Credit Card,1.0
ORD046422,10740.29,EMI,9.0
ORD046423,27352.04,UPI,1.0
ORD046424,117440.88,UPI,1.0
ORD046425,24860.77,Cash on Delivery,1.0
ORD046426,60888.63,Net Banking,1.0
ORD046427,69425.4,UPI,1.0
ORD046428,25458.27,Wallet,1.0
ORD046429,56559.63,Debit Card,1.0
ORD046430,28424.19,Debit Card,1.0
ORD046431,91689.12,Cash on Delivery,1.0
ORD046432,,Credit Card,1.0
ORD046433,34569.28,UPI,1.0
ORD046434,25493.1,Debit Card,1.0
ORD046435,47688.24,UPI,1.0
ORD046436,42100.28,Debit Card,1.0
ORD046437,24741.69,Credit Card,1.0
ORD046438,2646.81,Cash on Delivery,1.0
ORD046439,53341.16,UPI,1.0
ORD046440,49860.75,Debit Card,1.0
ORD046441,21786.3,UPI,1.0
ORD046442,,UPI,1.0
ORD046443,151387.29,UPI,1.0
ORD046444,12776.42,Wallet,1.0
ORD046445,96337.64,UPI,1.0
ORD046446,56726.98,,1.0
ORD046447,46239.01,UPI,1.0
ORD046448,28004.58,Net Banking,1.0
ORD046449,1371.32,Cash on Delivery,1.0
ORD046450,16325.48,Credit Card,1.0
ORD046451,57453.26,Debit Card,1.0
ORD046452,49365.29,UPI,1.0
ORD046453,,Cash on Delivery,1.0
ORD046454,47860.81,Credit Card,1.0
ORD046455,6278.06,UPI,1.0
ORD046456,57475.4,UPI,1.0
ORD046457,46076.45,Net Banking,1.0
ORD046458,104344.49,Credit Card,1.0
ORD046459,34132.22,UPI,1.0
ORD046460,32382.65,Cash on Delivery,1.0
ORD046461,22320.22,Wallet,1.0
ORD046462,41349.1,EMI,12.0
ORD046463,13058.88,UPI,1.0
ORD046464,40229.72,Credit Card,1.0
ORD046465,66295.47,Debit Card,1.0
ORD046466,17274.2,UPI,1.0
ORD046467,69321.28,Credit Card,1.0
ORD046468,1537.87,Debit Card,1.0
ORD046469,7670.0,EMI,3.0
ORD046470,51400.14,EMI,9.0
ORD046471,68265.36,Net Banking,1.0
ORD046472,60012.75,Wallet,1.0
ORD046473,107403.65,Cash on Delivery,1.0
ORD046474,7912.17,UPI,1.0
ORD046475,630.0,Cash on Delivery,1.0
ORD046476,8111.3,Debit Card,1.0
ORD046477,17674.04,Cash on Delivery,1.0
ORD046478,143765.43,UPI,1.0
ORD046479,38466.32,Credit Card,1.0
ORD046480,5569.44,UPI,1.0
ORD046481,37201.29,UPI,1.0
ORD046482,71204.88,UPI,1.0
ORD046483,27190.76,Debit Card,1.0
ORD046484,2753.74,Cash on Delivery,1.0
ORD046485,7715.46,UPI,1.0
ORD046486,37185.6,UPI,1.0
ORD046487,130936.14,UPI,1.0
ORD046488,61632.24,UPI,1.0
ORD046489,6718.3,Cash on Delivery,1.0
ORD046490,27907.92,Cash on Delivery,1.0
ORD046491,83273.17,Credit Card,1.0
ORD046492,67391.47,Cash on Delivery,1.0
ORD046493,14111.48,UPI,1.0
ORD046494,103344.27,Cash on Delivery,1.0
ORD046495,53859.92,Debit Card,1.0
ORD046496,30699.24,Credit Card,1.0
ORD046497,42378.3,UPI,1.0
ORD046498,4454.18,Net Banking,1.0
ORD046499,50917.36,UPI,1.0
ORD046500,12909.28,Debit Card,1.0
ORD046501,51063.39,Cash on Delivery,1.0
ORD046502,36630.33,Cash on Delivery,1.0
ORD046503,18166.57,Cash on Delivery,1.0
ORD046504,116581.94,UPI,1.0
ORD046505,5371.38,Credit Card,1.0
ORD046506,78921.5,Credit Card,1.0
ORD046507,32324.0,Net Banking,1.0
ORD046508,30028.12,,1.0
ORD046509,11357.4,UPI,1.0
ORD046510,63978.56,UPI,1.0
ORD046511,31948.59,Credit Card,1.0
ORD046512,18895.44,UPI,1.0
ORD046513,2316.62,UPI,1.0
ORD046514,48447.81,Debit Card,1.0
ORD046515,41290.72,Cash on Delivery,1.0
ORD046516,136984.82,UPI,1.0
ORD046517,15154.56,UPI,1.0
ORD046518,77798.17,Credit Card,1.0
ORD046519,,Debit Card,1.0
ORD046520,4557.0,Debit Card,1.0
ORD046521,8049.73,UPI,1.0
ORD046522,,Debit Card,1.0
ORD046523,27821.82,Credit Card,1.0
ORD046524,9223.88,Debit Card,1.0
ORD046525,10264.77,Cash on Delivery,1.0
ORD046526,17762.0,Cash on Delivery,1.0
ORD046527,47099.52,Cash on Delivery,1.0
ORD046528,67079.59,Cash on Delivery,1.0
ORD046529,13312.18,UPI,1.0
ORD046530,70044.14,UPI,1.0
ORD046531,47251.58,Debit Card,1.0
ORD046532,6713.2,Cash on Delivery,1.0
ORD046533,28849.58,EMI,3.0
ORD046534,66376.61,Debit Card,1.0
ORD046535,117114.1,Credit Card,1.0
ORD046536,9128.46,UPI,1.0
ORD046537,11995.0,EMI,9.0
ORD046538,13906.8,UPI,1.0
ORD046539,6184.61,Cash on Delivery,1.0
ORD046540,47884.81,Debit Card,1.0
ORD046541,11438.76,Credit Card,1.0
ORD046542,4040.96,UPI,1.0
ORD046543,5798.4,Debit Card,1.0
ORD046544,53111.34,Credit Card,1.0
ORD046545,,UPI,1.0
ORD046546,2235.24,Net Banking,
ORD046547,86778.42,UPI,1.0
ORD046548,4183.09,Wallet,1.0
ORD046549,8189.02,Net Banking,1.0
ORD046550,,Wallet,1.0
ORD046551,23492.34,,1.0
ORD046552,88006.87,UPI,1.0
ORD046553,78465.79,UPI,1.0
ORD046554,32609.8,Cash on Delivery,1.0
ORD046555,65567.62,Credit Card,1.0
ORD046556,57966.18,Credit Card,1.0
ORD046557,48353.97,Cash on Delivery,1.0
ORD046558,22127.88,Cash on Delivery,1.0
ORD046559,4521.32,Credit Card,1.0
ORD046560,3729.76,UPI,1.0
ORD046561,3157.38,Credit Card,1.0
ORD046562,30302.22,Debit Card,1.0
ORD046563,15265.88,Debit Card,1.0
ORD046564,81976.96,Cash on Delivery,1.0
ORD046565,36010.52,Debit Card,1.0
ORD046566,14637.62,UPI,1.0
ORD046567,47593.99,UPI,1.0
ORD046568,27872.43,Cash on Delivery,1.0
ORD046569,72477.62,Wallet,1.0
ORD046570,42476.84,Credit Card,1.0
ORD046571,10577.75,Credit Card,1.0
ORD046572,24327.67,Debit Card,1.0
ORD046573,60763.21,Debit Card,1.0
ORD046574,36158.01,Cash on Delivery,1.0
ORD046575,77463.79,Debit Card,1.0
ORD046576,67773.74,UPI,1.0
ORD046577,34347.61,EMI,3.0
ORD046578,22015.45,UPI,1.0
ORD046579,20763.18,Net Banking,1.0
ORD046580,78970.84,UPI,1.0
ORD046581,,Debit Card,1.0
ORD046582,43471.03,Credit Card,1.0
ORD046583,6374.87,UPI,1.0
ORD046584,20967.24,Debit Card,1.0
ORD046585,15588.5,UPI,1.0
ORD046586,23114.83,UPI,1.0
ORD046587,53656.29,,1.0
ORD046588,81179.12,EMI,9.0
ORD046589,52846.08,UPI,1.0
ORD046590,33993.06,UPI,1.0
ORD046591,51151.41,Cash on Delivery,1.0
ORD046592,56237.55,UPI,1.0
ORD046593,5001.2,Credit Card,1.0
ORD046594,7249.41,Debit Card,1.0
ORD046595,4616.74,UPI,1.0
ORD046596,11367.19,Credit Card,1.0
ORD046597,10539.09,UPI,1.0
ORD046598,109460.27,UPI,1.0
ORD046599,68820.7,Credit Card,1.0
ORD046600,2739.5,EMI,12.0
ORD046601,60963.39,UPI,1.0
ORD046602,84438.09,EMI,9.0
ORD046603,17339.95,Credit Card,1.0
ORD046604,46125.65,EMI,12.0
ORD046605,24927.13,UPI,1.0
ORD046606,25739.74,Net Banking,1.0
ORD046607,72154.08,UPI,1.0
ORD046608,68329.35,Wallet,1.0
ORD046609,11749.92,Net Banking,1.0
ORD046610,18727.08,Debit Card,1.0
ORD046611,28849.58,UPI,1.0
ORD046612,91168.24,UPI,1.0
ORD046613,11185.39,Net Banking,1.0
ORD046614,72320.76,Debit Card,1.0
ORD046615,18356.25,Debit Card,1.0
ORD046616,2562.24,Debit Card,1.0
ORD046617,82138.64,Cash on Delivery,1.0
ORD046618,85914.67,Cash on Delivery,1.0
ORD046619,39674.39,Net Banking,1.0
ORD046620,6159.32,EMI,3.0
ORD046621,54107.46,UPI,1.0
ORD046622,19233.24,Debit Card,1.0
ORD046623,31586.79,UPI,1.0
ORD046624,,Debit Card,1.0
ORD046625,3114.18,Cash on Delivery,1.0
ORD046626,45715.74,UPI,1.0
ORD046627,64936.55,Debit Card,1.0
ORD046628,54779.04,Credit Card,1.0
ORD046629,134737.62,Debit Card,1.0
ORD046630,52461.59,Credit Card,1.0
ORD046631,13932.4,Debit Card,1.0
ORD046632,19820.08,Net Banking,1.0
ORD046633,5470.68,Credit Card,1.0
ORD046634,13900.8,Cash on Delivery,1.0
ORD046635,39718.25,UPI,1.0
ORD046636,43852.23,Credit Card,1.0
ORD046637,8015.64,Credit Card,1.0
ORD046638,35262.38,UPI,1.0
ORD046639,36836.09,UPI,1.0
ORD046640,17686.92,Net Banking,1.0
ORD046641,52365.99,UPI,1.0
ORD046642,18287.16,Debit Card,1.0
ORD046643,45571.02,Wallet,1.0
ORD046644,56896.96,Net Banking,1.0
ORD046645,22502.76,UPI,1.0
ORD046646,93435.28,UPI,1.0
ORD046647,9164.12,EMI,3.0
ORD046648,13064.22,Credit Card,1.0
ORD046649,20884.2,UPI,1.0
ORD046650,94155.02,Debit Card,1.0
ORD046651,13904.21,UPI,1.0
ORD046652,35492.22,Cash on Delivery,1.0
ORD046653,126002.7,Debit Card,
ORD046654,15923.46,UPI,1.0
ORD046655,76887.0,Credit Card,1.0
ORD046656,29173.11,Cash on Delivery,1.0
ORD046657,21372.66,UPI,1.0
ORD046658,127117.4,Cash on Delivery,1.0
ORD046659,14507.55,Cash on Delivery,1.0
ORD046660,17702.89,Debit Card,1.0
ORD046661,6198.45,UPI,1.0
ORD046662,13719.03,UPI,1.0
ORD046663,1138.55,Credit Card,1.0
ORD046664,8561.56,UPI,1.0
ORD046665,72120.99,Cash on Delivery,1.0
ORD046666,103338.26,UPI,1.0
ORD046667,23035.28,Cash on Delivery,1.0
ORD046668,18324.84,Debit Card,1.0
ORD046669,57117.68,UPI,1.0
ORD046670,63687.4,UPI,1.0
ORD046671,44017.58,Debit Card,1.0
ORD046672,29927.54,UPI,1.0
ORD046673,10894.09,UPI,1.0
ORD046674,,EMI,3.0
ORD046675,16536.56,Cash on Delivery,1.0
ORD046676,51338.54,UPI,1.0
ORD046677,19883.65,Cash on Delivery,1.0
ORD046678,34107.38,UPI,1.0
ORD046679,42097.82,Credit Card,1.0
ORD046680,64819.44,UPI,1.0
ORD046681,5952.8,Credit Card,1.0
ORD046682,17844.85,,1.0
ORD046683,48533.84,Debit Card,1.0
ORD046684,7030.2,Debit Card,1.0
ORD046685,20408.24,Cash on Delivery,1.0
ORD046686,,Debit Card,1.0
ORD046687,41306.12,UPI,1.0
ORD046688,9502.18,UPI,1.0
ORD046689,36044.29,UPI,1.0
ORD046690,9955.4,Credit Card,1.0
ORD046691,19242.22,Debit Card,1.0
ORD046692,72063.72,UPI,1.0
ORD046693,76820.84,UPI,1.0
ORD046694,18755.27,Net Banking,1.0
ORD046695,57735.66,UPI,1.0
ORD046696,46060.28,Debit Card,1.0
ORD046697,94910.49,Debit Card,1.0
ORD046698,,UPI,1.0
ORD046699,4520.05,Cash on Delivery,1.0
ORD046700,41768.11,UPI,1.0
ORD046701,38416.46,Net Banking,1.0
ORD046702,24717.22,Credit Card,1.0
ORD046703,20721.78,UPI,1.0
ORD046704,32388.81,UPI,1.0
ORD046705,8011.5,Credit Card,1.0
ORD046706,52001.66,Cash on Delivery,1.0
ORD046707,15401.12,Credit Card,1.0
ORD046708,13566.58,Net Banking,1.0
ORD046709,24456.46,Debit Card,1.0
ORD046710,24856.45,Cash on Delivery,1.0
ORD046711,42963.81,UPI,1.0
ORD046712,48778.31,UPI,1.0
ORD046713,,Debit Card,1.0
ORD046714,85326.52,UPI,1.0
ORD046715,20410.98,Debit Card,1.0
ORD046716,87451.1,Credit Card,1.0
ORD046717,,Debit Card,1.0
ORD046718,88761.27,UPI,1.0
ORD046719,,UPI,1.0
ORD046720,59978.61,UPI,1.0
ORD046721,65078.25,Net Banking,1.0
ORD046722,5707.45,UPI,1.0
ORD046723,6996.67,Wallet,1.0
ORD046724,63011.3,UPI,1.0
ORD046725,133846.54,Net Banking,1.0
ORD046726,2429.9,Net Banking,1.0
ORD046727,75805.51,Credit Card,1.0
ORD046728,41844.48,Net Banking,1.0
ORD046729,15572.84,Credit Card,1.0
ORD046730,15730.11,UPI,1.0
ORD046731,8992.45,Debit Card,1.0
ORD046732,7482.57,UPI,1.0
ORD046733,2049.45,Cash on Delivery,1.0
ORD046734,94440.28,UPI,1.0
ORD046735,28341.53,UPI,1.0
ORD046736,62344.22,Credit Card,1.0
ORD046737,9090.0,Credit Card,1.0
ORD046738,,Cash on Delivery,1.0
ORD046739,81483.48,Credit Card,1.0
ORD046740,34538.99,Debit Card,1.0
ORD046741,,UPI,1.0
ORD046742,97394.76,Credit Card,1.0
ORD046743,13443.3,Credit Card,1.0
ORD046744,26897.68,Credit Card,1.0
ORD046745,54219.5,Credit Card,1.0
ORD046746,5426.73,UPI,1.0
ORD046747,66244.49,Cash on Delivery,1.0
ORD046748,85876.14,UPI,1.0
ORD046749,24302.25,Cash on Delivery,1.0
ORD046750,,UPI,1.0
ORD046751,48722.1,Cash on Delivery,1.0
ORD046752,21623.36,Net Banking,1.0
ORD046753,45372.31,Credit Card,1.0
ORD046754,49687.12,Credit Card,1.0
ORD046755,29705.64,Debit Card,1.0
ORD046756,64637.2,Credit Card,1.0
ORD046757,32464.46,Credit Card,1.0
ORD046758,78489.86,Credit Card,1.0
ORD046759,,UPI,1.0
ORD046760,5696.49,UPI,1.0
ORD046761,16642.25,UPI,1.0
ORD046762,10102.23,Debit Card,1.0
ORD046763,46001.99,Wallet,1.0
ORD046764,8812.0,Net Banking,1.0
ORD046765,109866.93,UPI,1.0
ORD046766,25090.95,Cash on Delivery,1.0
ORD046767,4575.69,Debit Card,1.0
ORD046768,61415.81,Debit Card,1.0
ORD046769,86602.4,UPI,1.0
ORD046770,9632.3,Cash on Delivery,1.0
ORD046771,34128.92,UPI,1.0
ORD046772,13565.27,UPI,1.0
ORD046773,45289.48,Debit Card,1.0
ORD046774,57549.58,UPI,1.0
ORD046775,70200.75,UPI,1.0
ORD046776,98074.58,Debit Card,1.0
ORD046777,30245.31,Net Banking,1.0
ORD046778,55384.26,UPI,1.0
ORD046779,128135.72,Debit Card,1.0
ORD046780,32700.03,Credit Card,1.0
ORD046781,18804.3,Debit Card,1.0
ORD046782,23105.73,UPI,1.0
ORD046783,76264.76,Credit Card,1.0
ORD046784,12170.58,Net Banking,1.0
ORD046785,26352.46,UPI,1.0
ORD046786,,Debit Card,1.0
ORD046787,9803.06,Credit Card,1.0
ORD046788,75350.86,Cash on Delivery,1.0
ORD046789,159896.28,UPI,1.0
ORD046790,39628.74,UPI,1.0
ORD046791,31757.86,,1.0
ORD046792,17979.01,UPI,1.0
ORD046793,47772.63,Credit Card,1.0
