seller_id,seller_name,seller_city,seller_state,seller_pincode,seller_rating
SEL2338,Priya Shah Store,Kolkata,West Bengal,149772,4.5
SEL2339,Anjali Tiwari Store,Amritsar,Punjab,607463,3.8
SEL2340,Sneha Kumar Store,Ujjain,Madhya Pradesh,189130,3.5
SEL2341,Sanjay Malhotra Store,Kochi,Kerala,210256,
SEL2342,Lakshmi Patel Store,Belagavi,Karnataka,892856,4.2
SEL2343,Deepak Naidu Store,Thrissur,Kerala,889227,2.7
SEL2344,Divya Pandey Store,Nizamabad,Telangana,350980,
SEL2345,Divya Chopra Store,Durgapur,West Bengal,754331,4.4
SEL2346,Yasmin Das Store,Kollam,Kerala,783378,3.4
SEL2347,Vikram Saxena Store,Khammam,Telangana,334003,4.9
SEL2348,Riya Tiwari Store,Kota,Rajasthan,412748,4.6
SEL2349,Ravi Rao Store,Vadodara,Gujarat,471581,3.2
SEL2350,Vijay Kumar Store,Muzaffarpur,Bihar,913485,4.7
SEL2351,Lakshmi Tiwari Store,Mumbai,Maharashtra,214866,
SEL2352,Priya Mehta Store,Kolkata,West Bengal,787875,4.2
SEL2353,Deepak Kumar Store,Indore,Madhya Pradesh,769179,
SEL2354,Nikhil Gupta Store,Kota,Rajasthan,617771,
SEL2355,Pankaj Verma Store,Chennai,Tamil Nadu,,2.6
SEL2356,Suresh Rao Store,Bhubaneswar,Odisha,934108,3.1
SEL2357,Nisha Shah Store,Hyderabad,Telangana,884784,3.8
SEL2358,Zara Gupta Store,Darbhanga,Bihar,561236,4.0
SEL2359,Vijay Iyer Store,Jalandhar,Punjab,725195,3.8
SEL2360,Lakshmi Naidu Store,Berhampur,Odisha,344576,4.4
SEL2361,Lakshmi Singh Store,Sambalpur,Odisha,784446,2.5
SEL2362,Neha Agarwal Store,Howrah,West Bengal,723697,3.9
SEL2363,Kiran Reddy Store,Mysuru,Karnataka,989928,4.0
SEL2364,Pooja Das Store,Madurai,Tamil Nadu,848661,3.0
SEL2365,Priya Bose Store,Varanasi,Uttar Pradesh,688393,4.1
SEL2366,Omkar Pillai Store,Dwarka,Delhi,691400,4.1
SEL2367,Priya Mishra Store,Kanpur,Uttar Pradesh,217789,3.8
SEL2368,Kavya Agarwal Store,Dwarka,Delhi,652988,3.1
SEL2369,Zara Bose Store,Ambala,Haryana,895367,3.5
SEL2370,Aditi Verma Store,Bhubaneswar,Odisha,581776,3.2
SEL2371,Varun Gupta Store,Nagpur,Maharashtra,498305,4.4
SEL2372,Aisha Chopra Store,Nagpur,Maharashtra,615507,4.0
SEL2373,Yasmin Shah Store,Mangaluru,Karnataka,130342,
SEL2374,Mohan Shah Store,Ambala,Haryana,946274,3.9
SEL2375,Gaurav Tiwari Store,Tiruchirappalli,Tamil Nadu,169159,4.8
SEL2376,Arjun Iyer Store,Berhampur,Odisha,140770,4.6
SEL2377,Deepak Agarwal Store,Hubli,Karnataka,886334,4.7
SEL2378,Neha Verma Store,Kota,Rajasthan,529677,4.8
SEL2379,Aarav Agarwal Store,Hubli,Karnataka,282176,3.0
SEL2380,Anjali Iyer Store,Ujjain,Madhya Pradesh,562649,4.3
SEL2381,Kiran Tiwari Store,Belagavi,Karnataka,247691,4.1
SEL2382,Zara Reddy Store,Belagavi,Karnataka,595937,2.6
SEL2383,Ishaan Iyer Store,Kozhikode,Kerala,922211,4.4
SEL2384,Tanvi Nair Store,Gwalior,Madhya Pradesh,827561,3.0
SEL2385,Arjun Das Store,Kochi,Kerala,537315,4.8
SEL2386,Rohit Mehta Store,Kozhikode,Kerala,425535,4.6
SEL2387,Aditi Tiwari Store,Nashik,Maharashtra,355459,
SEL2388,Mohan Naidu Store,Rajkot,Gujarat,906256,4.2
SEL2389,Yasmin Kumar Store,Dwarka,Delhi,381456,3.7
SEL2390,Nikhil Reddy Store,Nagpur,Maharashtra,631609,
SEL2391,Omkar Kumar Store,Jabalpur,Madhya Pradesh,809955,4.5
SEL2392,Neha Chopra Store,Ajmer,Rajasthan,695710,2.7
SEL2393,Ishaan Pillai Store,Berhampur,Odisha,310199,3.3
SEL2394,Anjali Gupta Store,Udaipur,Rajasthan,552278,3.3
SEL2395,Arjun Sharma Store,Jalandhar,Punjab,948108,2.8
SEL2396,Vijay Tiwari Store,Ambala,Haryana,939658,4.9
SEL2397,Vikram Mehta Store,Ludhiana,Punjab,346433,4.0
SEL2398,Kiran Nair Store,Bhopal,Madhya Pradesh,263259,4.0
SEL2399,Pooja Agarwal Store,Tiruchirappalli,Tamil Nadu,328598,3.5
SEL2400,Tarun Saxena Store,Asansol,West Bengal,834260,4.4
SEL2401,Pankaj Kumar Store,Ambala,Haryana,174017,3.7
SEL2402,Neha Gupta Store,Berhampur,Odisha,390353,4.4
SEL2403,Divya Das Store,Lucknow,Uttar Pradesh,489577,4.7
SEL2404,Tanvi Das Store,Bhagalpur,Bihar,475398,4.1
SEL2405,Vijay Singh Store,Bathinda,Punjab,289229,4.1
SEL2406,Sanjay Bose Store,Coimbatore,Tamil Nadu,278998,4.5
SEL2407,Aditi Chopra Store,Khammam,Telangana,663172,3.8
SEL2408,Neha Bose Store,Indore,Madhya Pradesh,536184,4.5
SEL2409,Ishaan Mishra Store,Jodhpur,Rajasthan,123158,2.7
SEL2410,Mohan Das Store,Varanasi,Uttar Pradesh,,
SEL2411,Ravi Pandey Store,Mumbai,Maharashtra,668209,4.8
SEL2412,Neha Bose Store,Thiruvananthapuram,Kerala,965112,2.9
SEL2413,Deepak Joshi Store,Cuttack,Odisha,463444,3.6
SEL2414,Riya Saxena Store,Bhagalpur,Bihar,729100,3.7
SEL2415,Yasmin Gupta Store,Mumbai,Maharashtra,961133,3.5
SEL2416,Ananya Saxena Store,Bathinda,Punjab,567704,4.7
SEL2417,Rajesh Iyer Store,Rohini,Delhi,883250,4.4
SEL2418,Vikram Pillai Store,Pune,Maharashtra,372672,4.5
SEL2419,Rahul Agarwal Store,Warangal,Telangana,,5.0
SEL2420,Ananya Mishra Store,Kota,Rajasthan,754367,4.9
SEL2421,Sunita Patel Store,Bengaluru,Karnataka,550136,4.7
SEL2422,Sanjay Pillai Store,Hyderabad,Telangana,793341,3.9
SEL2423,Zara Pillai Store,Agra,Uttar Pradesh,296230,3.3
SEL2424,Pankaj Verma Store,Faridabad,Haryana,365050,
SEL2425,Nikhil Mishra Store,Kozhikode,Kerala,793481,4.9
SEL2426,Tarun Patel Store,Kollam,Kerala,280308,5.0
SEL2427,Sneha Malhotra Store,Hubli,Karnataka,659861,4.0
SEL2428,Lakshmi Kumar Store,Udaipur,Rajasthan,469702,4.3
SEL2429,Yasmin Patel Store,Ambala,Haryana,396856,3.2
SEL2430,Ananya Mehta Store,Patiala,Punjab,131864,3.0
SEL2431,Meera Patel Store,New Delhi,Delhi,127628,4.1
SEL2432,Sanjay Reddy Store,Madurai,Tamil Nadu,511019,
SEL2433,Meera Reddy Store,Chennai,Tamil Nadu,,3.5
SEL2434,Aarav Reddy Store,Jaipur,Rajasthan,520606,3.7
SEL2435,Priya Verma Store,Ambala,Haryana,500714,4.8
SEL2436,Rohit Rao Store,Surat,Gujarat,942329,
SEL2437,Priya Rao Store,Ujjain,Madhya Pradesh,187588,3.1
SEL2438,Suresh Singh Store,Indore,Madhya Pradesh,650271,2.8
SEL2439,Sunita Singh Store,Salem,Tamil Nadu,401905,3.1
SEL2440,Rajesh Naidu Store,Sambalpur,Odisha,625299,3.8
SEL2441,Aarav Agarwal Store,Nizamabad,Telangana,829859,
SEL2442,Rohit Shah Store,Belagavi,Karnataka,508205,3.8
SEL2443,Riya Patel Store,New Delhi,Delhi,340901,4.8
SEL2444,Tarun Reddy Store,Kota,Rajasthan,790056,4.1
SEL2445,Aisha Nair Store,Siliguri,West Bengal,372249,3.7
SEL2446,Ishaan Singh Store,Mangaluru,Karnataka,708988,4.4
SEL2447,Aditi Nair Store,Janakpuri,Delhi,315115,4.9
SEL2448,Kavya Iyer Store,Gandhinagar,Gujarat,677104,3.3
SEL2449,Aisha Malhotra Store,Rohini,Delhi,691707,
SEL2450,Sunita Pillai Store,Gurugram,Haryana,459876,3.0
SEL2451,Ravi Singh Store,Cuttack,Odisha,646245,3.8
SEL2452,Neha Bose Store,Patiala,Punjab,898962,3.7
SEL2453,Lakshmi Patel Store,Hyderabad,Telangana,957962,3.1
SEL2454,Tanvi Nair Store,Kollam,Kerala,825988,4.3
SEL2455,Ravi Naidu Store,Madurai,Tamil Nadu,806957,3.2
SEL2456,Omkar Das Store,Hubli,Karnataka,433432,4.4
SEL2457,Gaurav Joshi Store,Hisar,Haryana,267783,4.6
SEL2458,Pankaj Nair Store,New Delhi,Delhi,900584,4.7
SEL2459,Kiran Nair Store,New Delhi,Delhi,384567,2.9
SEL2460,Ravi Verma Store,Hisar,Haryana,618917,
SEL2461,Anjali Agarwal Store,Agra,Uttar Pradesh,649950,3.8
SEL2462,Lakshmi Mishra Store,Warangal,Telangana,341276,4.6
SEL2463,Lakshmi Pandey Store,Coimbatore,Tamil Nadu,742171,3.5
SEL2464,Anjali Kumar Store,Pune,Maharashtra,190355,4.1
SEL2465,Riya Bose Store,Kochi,Kerala,824626,3.6
SEL2466,Pooja Verma Store,Varanasi,Uttar Pradesh,976354,
SEL2467,Lakshmi Naidu Store,Kolkata,West Bengal,843327,3.3
SEL2468,Sunita Naidu Store,Muzaffarpur,Bihar,916006,4.4
SEL2469,Amit Malhotra Store,Gurugram,Haryana,632581,4.3
SEL2470,Aarav Kumar Store,Nashik,Maharashtra,634321,4.7
SEL2471,Arjun Joshi Store,Siliguri,West Bengal,188629,4.0
SEL2472,Nisha Mishra Store,Pune,Maharashtra,312807,4.4
SEL2473,Divya Rao Store,Bathinda,Punjab,739912,
SEL2474,Yasmin Agarwal Store,Bhagalpur,Bihar,899247,3.4
SEL2475,Zara Chopra Store,Indore,Madhya Pradesh,270999,3.3
SEL2476,Ishaan Iyer Store,Jabalpur,Madhya Pradesh,594500,2.9
SEL2477,Pankaj Bose Store,Muzaffarpur,Bihar,848271,3.6
SEL2478,Manish Naidu Store,Bathinda,Punjab,878599,4.5
SEL2479,Ishaan Tiwari Store,Thiruvananthapuram,Kerala,732680,2.5
SEL2480,Ananya Chopra Store,Bengaluru,Karnataka,220900,3.9
SEL2481,Tarun Chopra Store,Tiruchirappalli,Tamil Nadu,745115,2.9
SEL2482,Pankaj Joshi Store,Nashik,Maharashtra,988955,4.4
SEL2483,Gaurav Nair Store,Pune,Maharashtra,842142,2.9
SEL2484,Varun Patel Store,Jodhpur,Rajasthan,598752,2.9
SEL2485,Sunita Kumar Store,Kochi,Kerala,140401,2.6
SEL2486,Sneha Pandey Store,Khammam,Telangana,853008,3.6
SEL2487,Sneha Sharma Store,Varanasi,Uttar Pradesh,609545,4.1
SEL2488,Arjun Mehta Store,Bathinda,Punjab,393331,3.2
SEL2489,Aisha Mishra Store,Gurugram,Haryana,493966,2.6
SEL2490,Gaurav Reddy Store,Surat,Gujarat,313773,4.8
SEL2491,Sneha Sharma Store,Amritsar,Punjab,249933,4.7
SEL2492,Arjun Bose Store,Belagavi,Karnataka,362952,3.7
SEL2493,Zara Gupta Store,Rourkela,Odisha,551017,4.6
SEL2494,Vikram Rao Store,Ghaziabad,Uttar Pradesh,881230,4.5
SEL2495,Pooja Rao Store,Rajkot,Gujarat,,3.9
SEL2496,Aditi Reddy Store,Coimbatore,Tamil Nadu,605954,3.8
SEL2497,Ravi Malhotra Store,Gwalior,Madhya Pradesh,774494,4.1
SEL2498,Arjun Agarwal Store,Jodhpur,Rajasthan,839700,4.3
SEL2499,Meera Singh Store,Thiruvananthapuram,Kerala,714030,4.6
SEL2500,Suresh Bose Store,Amritsar,Punjab,580764,3.9
SEL2501,Pooja Pandey Store,Thiruvananthapuram,Kerala,779635,4.4
SEL2502,Manish Shah Store,Gwalior,Madhya Pradesh,358873,
SEL2503,Mohan Patel Store,Surat,Gujarat,949115,4.4
SEL2504,Meera Rao Store,Jabalpur,Madhya Pradesh,957449,2.6
SEL2505,Tanvi Pillai Store,Jodhpur,Rajasthan,173373,4.1
SEL2506,Sanjay Joshi Store,Karimnagar,Telangana,626564,4.3
SEL2507,Ravi Reddy Store,Mysuru,Karnataka,985529,4.9
SEL2508,Aditi Joshi Store,Patna,Bihar,580737,3.6
SEL2509,Nisha Rao Store,Saket,Delhi,548572,2.8
SEL2510,Mohan Iyer Store,Lucknow,Uttar Pradesh,686089,3.3
SEL2511,Divya Tiwari Store,Sambalpur,Odisha,898474,3.5
SEL2512,Kavya Iyer Store,Warangal,Telangana,818293,4.4
SEL2513,Nikhil Pandey Store,Nashik,Maharashtra,815300,3.0
SEL2514,Vikram Sharma Store,Gandhinagar,Gujarat,882476,2.9
SEL2515,Kavya Mehta Store,Coimbatore,Tamil Nadu,272626,
SEL2516,Rajesh Patel Store,Bhopal,Madhya Pradesh,476171,3.1
SEL2517,Tarun Joshi Store,Nizamabad,Telangana,183904,4.8
SEL2518,Lakshmi Das Store,Agra,Uttar Pradesh,170139,2.9
SEL2519,Aarav Saxena Store,Udaipur,Rajasthan,806641,
SEL2520,Anjali Reddy Store,Panipat,Haryana,750095,3.5
SEL2521,Pooja Mehta Store,Nagpur,Maharashtra,639585,2.8
SEL2522,Omkar Pandey Store,Ludhiana,Punjab,759264,2.8
SEL2523,Omkar Agarwal Store,Jalandhar,Punjab,863854,4.8
SEL2524,Aditi Pillai Store,Mysuru,Karnataka,198927,4.6
SEL2525,Kiran Agarwal Store,Surat,Gujarat,567502,4.8
SEL2526,Aisha Reddy Store,Karimnagar,Telangana,505092,3.3
SEL2527,Ishaan Bose Store,Kochi,Kerala,355107,3.8
SEL2528,Tarun Saxena Store,Jodhpur,Rajasthan,977748,3.1
SEL2529,Manish Sharma Store,Kochi,Kerala,919981,3.5
SEL2530,Yasmin Tiwari Store,Amritsar,Punjab,919595,4.5
SEL2531,Arjun Mishra Store,Ambala,Haryana,153101,3.7
SEL2532,Gaurav Rao Store,Aurangabad,Maharashtra,397502,2.8
SEL2533,Amit Mehta Store,Jalandhar,Punjab,657021,2.5
SEL2534,Anjali Reddy Store,Durgapur,West Bengal,387664,3.1
SEL2535,Manish Patel Store,Jabalpur,Madhya Pradesh,943014,3.0
SEL2536,Arjun Mishra Store,Muzaffarpur,Bihar,421200,4.5
SEL2537,Anjali Malhotra Store,Pune,Maharashtra,372083,4.2
SEL2538,Pankaj Saxena Store,Mangaluru,Karnataka,132110,4.6
SEL2539,Ananya Das Store,Pune,Maharashtra,546065,3.5
SEL2540,Arjun Iyer Store,Ambala,Haryana,628692,4.0
SEL2541,Nikhil Agarwal Store,Gwalior,Madhya Pradesh,869889,3.5
SEL2542,Aarav Pandey Store,Bhagalpur,Bihar,378626,3.1
SEL2543,Sneha Pandey Store,Patiala,Punjab,428536,4.1
SEL2544,Amit Mehta Store,Kanpur,Uttar Pradesh,,
SEL2545,Ravi Reddy Store,Udaipur,Rajasthan,461587,3.1
SEL2546,Rahul Gupta Store,Jaipur,Rajasthan,892573,4.8
SEL2547,Sunita Shah Store,Siliguri,West Bengal,572418,2.8
SEL2548,Priya Saxena Store,Amritsar,Punjab,787469,4.4
SEL2549,Varun Das Store,Vadodara,Gujarat,327587,3.9
SEL2550,Nisha Patel Store,Faridabad,Haryana,,
SEL2551,Ravi Rao Store,Gandhinagar,Gujarat,459106,2.7
SEL2552,Manish Pandey Store,Dwarka,Delhi,817532,3.5
SEL2553,Vijay Shah Store,Aurangabad,Maharashtra,875228,4.5
SEL2554,Ishaan Joshi Store,Bengaluru,Karnataka,623216,4.5
SEL2555,Amit Das Store,Coimbatore,Tamil Nadu,677536,4.5
SEL2556,Manish Pandey Store,Ludhiana,Punjab,487143,4.4
SEL2557,Aditi Reddy Store,Tiruchirappalli,Tamil Nadu,591156,3.4
SEL2558,Rajesh Sharma Store,Jaipur,Rajasthan,426039,4.3
SEL2559,Mohan Das Store,Karimnagar,Telangana,252302,2.8
SEL2560,Mohan Sharma Store,Aurangabad,Maharashtra,966931,
SEL2561,Vikram Rao Store,Nizamabad,Telangana,954360,3.8
SEL2562,Ananya Singh Store,Mumbai,Maharashtra,605346,3.9
SEL2563,Mohan Gupta Store,Patiala,Punjab,482705,3.7
SEL2564,Pankaj Patel Store,Ambala,Haryana,467880,
SEL2565,Anjali Tiwari Store,Udaipur,Rajasthan,161016,
SEL2566,Sanjay Mishra Store,Cuttack,Odisha,608574,
SEL2567,Lakshmi Mehta Store,Bhagalpur,Bihar,261188,4.7
SEL2568,Vijay Agarwal Store,Ujjain,Madhya Pradesh,596392,4.1
SEL2569,Sanjay Naidu Store,Aurangabad,Maharashtra,258769,4.7
SEL2570,Ravi Rao Store,Ambala,Haryana,523731,3.6
SEL2571,Sunita Agarwal Store,Kochi,Kerala,377389,2.5
SEL2572,Rahul Patel Store,Warangal,Telangana,465346,4.4
SEL2573,Arjun Mehta Store,Bhubaneswar,Odisha,420178,3.9
SEL2574,Kiran Nair Store,Patna,Bihar,646547,2.5
SEL2575,Tanvi Iyer Store,Ahmedabad,Gujarat,943030,3.9
SEL2576,Neha Sharma Store,Bhubaneswar,Odisha,385997,4.8
SEL2577,Vikram Reddy Store,Rohini,Delhi,315405,3.0
SEL2578,Pooja Bose Store,New Delhi,Delhi,933918,3.2
SEL2579,Deepak Malhotra Store,Nashik,Maharashtra,571147,4.1
SEL2580,Amit Patel Store,Gurugram,Haryana,532776,4.6
SEL2581,Nikhil Chopra Store,Gurugram,Haryana,940857,4.1
SEL2582,Varun Mehta Store,Aurangabad,Maharashtra,936697,4.2
SEL2583,Rohit Joshi Store,Janakpuri,Delhi,675087,3.3
SEL2584,Vijay Kumar Store,Asansol,West Bengal,865623,2.5
SEL2585,Sunita Malhotra Store,Jaipur,Rajasthan,702686,4.6
SEL2586,Tanvi Sharma Store,Ghaziabad,Uttar Pradesh,984549,5.0
SEL2587,Rajesh Pillai Store,Janakpuri,Delhi,831071,
SEL2588,Rajesh Kumar Store,Dwarka,Delhi,155236,3.5
SEL2589,Sunita Naidu Store,Bengaluru,Karnataka,302097,3.4
SEL2590,Arjun Malhotra Store,Vadodara,Gujarat,566039,
SEL2591,Rajesh Tiwari Store,Kozhikode,Kerala,239991,5.0
SEL2592,Pankaj Patel Store,Kanpur,Uttar Pradesh,939850,4.0
SEL2593,Anjali Verma Store,Madurai,Tamil Nadu,417920,3.8
SEL2594,Mohan Nair Store,Rajkot,Gujarat,256595,3.8
SEL2595,Arjun Saxena Store,Chennai,Tamil Nadu,398651,3.0
SEL2596,Rohit Mishra Store,Mysuru,Karnataka,620128,
SEL2597,Meera Tiwari Store,Bhubaneswar,Odisha,754419,2.9
SEL2598,Arjun Gupta Store,Kanpur,Uttar Pradesh,569072,3.0
SEL2599,Omkar Chopra Store,Mysuru,Karnataka,215375,4.2
SEL2600,Ishaan Nair Store,Hisar,Haryana,437548,4.7
SEL2601,Aarav Reddy Store,Bhubaneswar,Odisha,893343,4.2
SEL2602,Manish Shah Store,Kozhikode,Kerala,445200,
SEL2603,Sunita Kumar Store,Bhopal,Madhya Pradesh,716322,4.2
SEL2604,Sneha Pandey Store,Khammam,Telangana,832980,3.6
SEL2605,Varun Patel Store,Patna,Bihar,349083,4.1
SEL2606,Anjali Bose Store,Hyderabad,Telangana,912941,4.5
SEL2607,Aisha Bose Store,Gaya,Bihar,548730,2.5
SEL2608,Lakshmi Patel Store,Patiala,Punjab,394871,3.0
SEL2609,Pooja Rao Store,Ambala,Haryana,152438,4.3
SEL2610,Priya Singh Store,Rajkot,Gujarat,538768,3.5
SEL2611,Nisha Joshi Store,Kanpur,Uttar Pradesh,607139,
SEL2612,Tarun Das Store,Gurugram,Haryana,966006,4.2
SEL2613,Omkar Gupta Store,Gandhinagar,Gujarat,410993,3.8
SEL2614,Lakshmi Nair Store,Bengaluru,Karnataka,405861,4.6
SEL2615,Tanvi Malhotra Store,Bhubaneswar,Odisha,183924,
SEL2616,Mohan Agarwal Store,Durgapur,West Bengal,660457,4.2
SEL2617,Nikhil Singh Store,Udaipur,Rajasthan,612317,3.6
SEL2618,Riya Kumar Store,Berhampur,Odisha,799168,3.8
SEL2619,Deepak Pandey Store,Udaipur,Rajasthan,526894,2.8
SEL2620,Tarun Gupta Store,Hubli,Karnataka,598097,
SEL2621,Sunita Bose Store,Ahmedabad,Gujarat,409679,
SEL2622,Sunita Iyer Store,Panipat,Haryana,102136,3.3
SEL2623,Vijay Rao Store,Saket,Delhi,899195,2.7
SEL2624,Ananya Bose Store,Ahmedabad,Gujarat,597914,3.8
SEL2625,Vijay Chopra Store,New Delhi,Delhi,581024,3.5
SEL2626,Nisha Naidu Store,Gandhinagar,Gujarat,101052,2.7
SEL2627,Deepak Reddy Store,Berhampur,Odisha,240643,
SEL2628,Gaurav Singh Store,Kolkata,West Bengal,664413,2.7
SEL2629,Sunita Nair Store,Gandhinagar,Gujarat,257655,2.9
SEL2630,Kavya Singh Store,Aurangabad,Maharashtra,964666,3.7
SEL2631,Sneha Sharma Store,Gwalior,Madhya Pradesh,707055,3.4
SEL2632,Anjali Tiwari Store,Janakpuri,Delhi,926534,3.2
SEL2633,Ananya Rao Store,Rajkot,Gujarat,542472,3.9
SEL2634,Zara Shah Store,Saket,Delhi,651799,3.8
SEL2635,Aisha Gupta Store,Mumbai,Maharashtra,706545,
SEL2636,Riya Bose Store,Karimnagar,Telangana,689521,
SEL2637,Arjun Kumar Store,Udaipur,Rajasthan,654591,3.7
SEL2638,Sunita Naidu Store,Nashik,Maharashtra,492771,4.9
SEL2639,Divya Iyer Store,Howrah,West Bengal,916937,4.5
SEL2640,Kavya Sharma Store,Ajmer,Rajasthan,250967,2.8
SEL2641,Kiran Das Store,Mumbai,Maharashtra,690201,3.2
SEL2642,Nikhil Bose Store,Agra,Uttar Pradesh,809875,3.8
SEL2643,Tanvi Patel Store,Thiruvananthapuram,Kerala,178202,3.7
SEL2644,Yasmin Malhotra Store,Gandhinagar,Gujarat,107496,2.6
SEL2645,Rohit Naidu Store,Saket,Delhi,364956,3.8
SEL2646,Meera Chopra Store,Kanpur,Uttar Pradesh,,4.0
SEL2647,Pankaj Nair Store,Thiruvananthapuram,Kerala,454070,3.7
SEL2648,Aditi Chopra Store,New Delhi,Delhi,554636,4.7
SEL2649,Suresh Sharma Store,Bathinda,Punjab,915770,3.9
SEL2650,Gaurav Iyer Store,Thrissur,Kerala,702124,4.5
SEL2651,Tanvi Rao Store,Chennai,Tamil Nadu,478256,4.0
SEL2652,Pankaj Pandey Store,Nizamabad,Telangana,790413,4.8
SEL2653,Rahul Agarwal Store,Jabalpur,Madhya Pradesh,754710,3.0
SEL2654,Ravi Pandey Store,Belagavi,Karnataka,575650,4.6
SEL2655,Omkar Naidu Store,Hubli,Karnataka,683951,3.6
SEL2656,Gaurav Pillai Store,Mysuru,Karnataka,945868,
SEL2657,Manish Iyer Store,Ajmer,Rajasthan,825087,3.9
SEL2658,Nikhil Kumar Store,Warangal,Telangana,281447,2.8
SEL2659,Yasmin Joshi Store,Panipat,Haryana,814010,3.6
SEL2660,Sunita Mehta Store,Rohini,Delhi,745016,4.2
SEL2661,Deepak Kumar Store,Mysuru,Karnataka,307608,4.7
SEL2662,Ravi Bose Store,Indore,Madhya Pradesh,925115,3.0
SEL2663,Vijay Pillai Store,Kanpur,Uttar Pradesh,646889,3.4
SEL2664,Rahul Pandey Store,Bhopal,Madhya Pradesh,812066,3.4
SEL2665,Ishaan Patel Store,Dwarka,Delhi,180277,3.8
SEL2666,Ravi Saxena Store,Bhubaneswar,Odisha,902065,4.7
SEL2667,Rohit Saxena Store,Bhubaneswar,Odisha,735850,
SEL2668,Gaurav Tiwari Store,Belagavi,Karnataka,806143,2.9
SEL2669,Tarun Pillai Store,Bhagalpur,Bihar,744757,
SEL2670,Neha Pandey Store,Hisar,Haryana,,2.6
SEL2671,Ravi Bose Store,Aurangabad,Maharashtra,382003,3.4
SEL2672,Gaurav Bose Store,Saket,Delhi,289117,3.8
SEL2673,Rahul Mehta Store,Howrah,West Bengal,988984,3.8
SEL2674,Sanjay Gupta Store,Nizamabad,Telangana,678552,4.5
SEL2675,Tanvi Sharma Store,Amritsar,Punjab,132794,4.5
SEL2676,Rahul Mehta Store,Aurangabad,Maharashtra,119792,3.2
SEL2677,Rajesh Rao Store,Hubli,Karnataka,906481,3.3
SEL2678,Meera Joshi Store,Mangaluru,Karnataka,985367,5.0
SEL2679,Gaurav Sharma Store,Gwalior,Madhya Pradesh,309195,3.5
SEL2680,Sneha Pillai Store,Hubli,Karnataka,966052,2.9
SEL2681,Vijay Pandey Store,Surat,Gujarat,841347,4.1
SEL2682,Ravi Gupta Store,Tiruchirappalli,Tamil Nadu,299356,
SEL2683,Rohit Pillai Store,Belagavi,Karnataka,,4.0
SEL2684,Kiran Pillai Store,Bhopal,Madhya Pradesh,483899,4.6
SEL2685,Nisha Patel Store,Bhopal,Madhya Pradesh,831212,2.9
SEL2686,Aarav Patel Store,Rohini,Delhi,513635,3.6
SEL2687,Anjali Naidu Store,Hisar,Haryana,328678,3.5
SEL2688,Priya Joshi Store,Kota,Rajasthan,271515,5.0
SEL2689,Manish Singh Store,Durgapur,West Bengal,818695,4.3
SEL2690,Kavya Malhotra Store,Faridabad,Haryana,877470,2.7
SEL2691,Kiran Verma Store,Tiruchirappalli,Tamil Nadu,273128,
SEL2692,Pooja Iyer Store,Durgapur,West Bengal,362259,2.9
SEL2693,Vikram Kumar Store,Jaipur,Rajasthan,795353,2.5
SEL2694,Rahul Bose Store,Ghaziabad,Uttar Pradesh,,3.3
SEL2695,Pooja Tiwari Store,Mysuru,Karnataka,845771,3.3
SEL2696,Nisha Pandey Store,Bhopal,Madhya Pradesh,320742,3.1
SEL2697,Rajesh Rao Store,Bhopal,Madhya Pradesh,490189,3.9
SEL2698,Kavya Patel Store,Warangal,Telangana,830933,3.0
SEL2699,Neha Pandey Store,Kollam,Kerala,183269,4.9
SEL2700,Divya Mehta Store,Mumbai,Maharashtra,506305,4.3
SEL2701,Zara Das Store,Varanasi,Uttar Pradesh,981759,
SEL2702,Gaurav Das Store,Warangal,Telangana,839023,3.2
SEL2703,Omkar Shah Store,Ludhiana,Punjab,326963,5.0
SEL2704,Aditi Bose Store,Ludhiana,Punjab,275164,3.0
SEL2705,Ishaan Agarwal Store,Muzaffarpur,Bihar,408590,2.8
SEL2706,Ravi Mehta Store,Nashik,Maharashtra,542624,3.1
SEL2707,Rajesh Singh Store,Salem,Tamil Nadu,307787,4.3
SEL2708,Neha Patel Store,Durgapur,West Bengal,104235,3.8
SEL2709,Ananya Iyer Store,Hyderabad,Telangana,383883,
SEL2710,Divya Naidu Store,Asansol,West Bengal,659851,3.4
SEL2711,Rahul Sharma Store,Bengaluru,Karnataka,715326,2.7
SEL2712,Sunita Pillai Store,Amritsar,Punjab,213964,3.2
SEL2713,Rahul Kumar Store,Khammam,Telangana,848115,2.9
SEL2714,Deepak Gupta Store,Faridabad,Haryana,357512,3.1
SEL2715,Aisha Gupta Store,Kozhikode,Kerala,381117,4.4
SEL2716,Ananya Malhotra Store,Bhubaneswar,Odisha,159948,4.5
SEL2717,Aarav Rao Store,Chennai,Tamil Nadu,895766,4.3
SEL2718,Rahul Bose Store,Howrah,West Bengal,617131,4.2
SEL2719,Meera Reddy Store,Salem,Tamil Nadu,,3.1
SEL2720,Pankaj Reddy Store,Karimnagar,Telangana,388158,3.6
SEL2721,Suresh Bose Store,Cuttack,Odisha,378418,
SEL2722,Suresh Reddy Store,Saket,Delhi,250731,3.8
SEL2723,Kiran Malhotra Store,Asansol,West Bengal,661524,4.6
SEL2724,Vikram Rao Store,Panipat,Haryana,685005,
SEL2725,Vijay Saxena Store,Bengaluru,Karnataka,733114,3.0
